id,name,artists,artistid,explicit,popularity,durationms,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
5TjwiYZVMHVrGvRzbeCaV7,I Just Wanna Live,['Good Charlotte'],5aYyPjAsLj7UzANzdupwnS,False,61,166053,0.803,0.0144,0.83,0.0,0.103,-4.636,0.0356,111.033,0.935
0ChpoNjXfJPjMvCIN6so6J,Memory,['Sugarcult'],04RtvnUz0XrUbUZzOA8ZoW,False,60,226080,0.449,2.04e-05,0.864,0.0,0.108,-3.892,0.0352,167.154,0.713
5eK5xQl8EGzR5zYkxaDCAn,Be My Escape,['Relient K'],3nJWBJvK7uGvfp4iZh9CkN,False,60,240453,0.553,0.00605,0.864,0.0,0.132,-5.062,0.0396,112.51,0.298
0xOeB16JDbBJBJKSdHbElT,Rebellion (Lies),['Arcade Fire'],3kjuyTCjPG1WMFCiyc5IuB,False,61,310893,0.401,0.00744,0.933,0.627,0.318,-5.682,0.0344,127.193,0.734
3TAtUJc4Sj913Cs5gBUeu0,Scars,['Papa Roach'],4RddZ3iHvSpGV4dvATac9X,False,60,208199,0.455,0.0875,0.929,0.0,0.226,-3.295,0.0494,89.782,0.484
2amzrvbxYiq8AxGntIiw5V,Fall to Pieces,['Velvet Revolver'],7CHilrn81OdYjkh4uSVnYM,False,60,271240,0.464,0.000429,0.887,0.333,0.126,-4.65,0.0499,132.759,0.23
6C0xucNj75wRdlejwWIEW1,Club Foot,['Kasabian'],11wRdbnoYqRddKBrpHt4Ue,False,59,214373,0.238,0.0257,0.919,2.31e-05,0.0914,-6.893,0.0816,101.752,0.123
2EtZFeLn9msgg4qJzT9Vql,Can't Stand Me Now,['The Libertines'],4fSPtBgFPZzygkY6MehwQ7,True,59,203733,0.368,0.0146,0.936,0.00192,0.0923,-3.207,0.0623,164.427,0.568
0bWKniFVup1UYgoZww89Vp,First of the Gang to Die,['Morrissey'],3iTsJGG39nMg9YiolUgLMQ,False,59,218586,0.531,0.0119,0.915,0.0,0.14,-4.237,0.0369,134.322,0.811
60eVCXFCuw1WYswBuNZc4H,Jenny Was A Friend Of Mine,['The Killers'],0C0XlULifJtAgn6ZNCW2eu,False,59,243933,0.542,0.000128,0.961,0.00119,0.286,-5.606,0.0518,114.048,0.472
04NGX0b5Tgs7VsErfn5OA1,Vitamin R (Leading Us Along),['Chevelle'],56dO9zeHKuU5Gvfc2kxHNw,False,59,223173,0.481,0.00465,0.88,6.02e-05,0.204,-4.55,0.0717,95.023,0.289
1lASDtTqKAfsnD6hixGKtz,No Reason,['Sum 41'],0qT79UgT5tY4yudH9VfsdT,False,58,184866,0.45,0.000275,0.989,0.0,0.872,-3.234,0.0574,97.968,0.455
6gaWfLDoeG1eoiDAVBN4i8,The Dark Of The Matinée,['Franz Ferdinand'],0XNa1vTidXlvJ2gHSsRi4A,False,58,246120,0.452,0.00551,0.805,3.18e-06,0.221,-4.368,0.0299,114.431,0.708
6um5ccNzX7k3SRsVnLupvI,A Decade Under The Influence,['Taking Back Sunday'],24XtlMhEMNdi822vi0MhY1,False,58,247760,0.491,0.00929,0.904,0.0,0.106,-4.729,0.0765,156.031,0.607
33ayEZDfgARpadIdqo87JQ,Amerika,['Rammstein'],6wWVKhxIU2cEi0K81v7HvP,False,57,226760,0.608,0.00258,0.885,1.33e-05,0.392,-4.296,0.0963,125.023,0.518
1VcIbyyDX8j0GNxSlsRFeJ,Slow Hands,['Interpol'],3WaJSfKnzc65VDgmj2zU8B,False,57,184133,0.245,0.00045,0.974,0.438,0.363,-2.523,0.0496,141.885,0.644
1t8TCORVxdItzE3zy1X0tv,L.S.F.,['Kasabian'],11wRdbnoYqRddKBrpHt4Ue,False,57,197600,0.613,0.00693,0.761,0.000151,0.27,-7.468,0.0343,105.274,0.443
714Lw0m2SmCEhKSPw0Dn8J,Welcome to My Life,['Simple Plan'],2p4FqHnazRucYQHyDCdBrJ,False,56,206773,0.421,0.0134,0.858,0.0,0.067,-4.535,0.0963,173.255,0.491
6IxQ0PdozaZKch1m8tGCwb,All That I've Got,['The Used'],55VydwMyCuGcavwPuhutPL,True,56,230426,0.335,0.00289,0.858,0.0,0.148,-4.565,0.0532,177.981,0.451
3Gbyl3XZVeEcnFPiiPR09n,Open Your Eyes,['Alter Bridge'],4DWX7u8BV0vZIQSpJQQDWU,False,56,298600,0.356,0.000244,0.904,1.75e-06,0.359,-3.953,0.0624,162.397,0.38
2cYoayTRed9m3scuQzKq8Z,We're All To Blame,['Sum 41'],0qT79UgT5tY4yudH9VfsdT,False,56,218946,0.204,0.00173,0.891,0.0,0.0874,-4.958,0.0863,80.396,0.285
2BepFzUWfczDk68DXj10w3,One Thing,['Finger Eleven'],0niJkG4tKkne3zwr7I8n9n,False,56,279573,0.588,0.447,0.555,0.0,0.0806,-9.401,0.0334,151.991,0.445
6TTBhxnb9NYT7cz6aLOkBy,Give It All,['Rise Against'],6Wr3hh341P84m3EI8qdn9O,False,56,170893,0.582,0.000371,0.942,0.004,0.078,-3.098,0.0637,103.057,0.357
5Pdd4QCr0rREXM03zBM2Eh,Walk Idiot Walk,['The Hives'],4DToQR3aKrHQSSRzSz8Nzt,False,55,211813,0.623,0.00386,0.947,0.00575,0.582,-3.934,0.103,146.318,0.684
7slyp653Si99N4yQcJ2E9T,Passive,['A Perfect Circle'],4DFhHyjvGYa9wxdHUjtDkc,True,55,250173,0.445,0.00112,0.708,0.0104,0.0982,-6.207,0.0343,86.875,0.119
2YIOkqKgg3jZEFoL5qcEPT,The Rat,['The Walkmen'],6kFay2DQ5aZfeu5OsrF3Pw,False,54,262226,0.167,0.000141,0.921,0.0716,0.239,-4.881,0.061,168.225,0.315
0YPDp1KIxVLTdh3vnvk6wd,C'mon C'mon,['The Von Bondies'],5QPNEMldc8k1g5hT54PCWg,False,54,133546,0.491,0.0787,0.966,0.0,0.281,-3.896,0.133,147.836,0.48
6GrrkiCRO3HYdgRpO4eKEL,Swing Life Away,['Rise Against'],6Wr3hh341P84m3EI8qdn9O,False,56,200066,0.477,0.544,0.426,0.0,0.0903,-6.961,0.043,184.866,0.789
