id,name,artists,artistid,explicit,popularity,durationms,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
0Q9vbV7G2Q6lts13nY9YGP,HOLD ME TIGHT OR DON’T,['Fall Out Boy'],4UXqAaa6dQYAk18Lv7PEgX,False,57,210360,0.582,0.00699,0.925,2.9e-06,0.108,-4.366,0.0523,95.987,0.788
0AJhcuRl3i1FfPNr88ZScv,You're in Love with a Psycho,['Kasabian'],11wRdbnoYqRddKBrpHt4Ue,False,57,215693,0.721,0.0193,0.805,0.000107,0.342,-5.049,0.0473,120.009,0.711
274tSPavv09i163nBnYrCU,Kicks,['Barns Courtney'],5tFRohaO5yEsuJxmMnlCO9,False,57,195173,0.64,0.129,0.83,0.0,0.29,-5.43,0.0652,95.004,0.62
1060gzllf4b0UETAXisR5l,Lights Out,['Royal Blood'],2S5hlvw4CMtMGswFtfdK15,False,57,236426,0.501,0.000127,0.824,0.000311,0.0922,-7.25,0.0413,89.972,0.57
12pdXFcruNcPUbZypKUDgz,Love Is Mystical,['Cold War Kids'],6VDdCwrBM4qQaGxoAyxyJC,False,57,214360,0.567,0.00462,0.863,4.77e-05,0.207,-5.158,0.037,106.03,0.722
12C6ufD5zOWsQGHQY7aXRM,The Violence,['Rise Against'],6Wr3hh341P84m3EI8qdn9O,False,56,228720,0.294,4.11e-05,0.92,0.000232,0.0804,-2.471,0.0635,184.007,0.582
6A6PDawvZIfnJHW40sBHzz,Miracle,['The Score'],2q3GG88dVwuQPF4FmySr9I,True,57,206400,0.638,0.0621,0.766,0.0,0.273,-4.12,0.0368,129.987,0.588
3ILLqwupo1Aa6PBNXxV4ey,Suit and Jacket,['Judah & the Lion'],3wWtfT7S2uVJJ3hGZlOLkZ,False,56,222256,0.451,0.223,0.58,3.45e-05,0.101,-8.616,0.0462,164.163,0.111
1DOJAC971RZsoIdyM5sB53,Into The Fire,['Asking Alexandria'],1caBfBEapzw8z2Qz9q0OaQ,True,56,237819,0.384,0.000568,0.981,4.34e-05,0.306,-2.238,0.183,174.955,0.351
1f6xYh2HSx8ttCjl4Pckep,The Last Of The Real Ones,['Fall Out Boy'],4UXqAaa6dQYAk18Lv7PEgX,False,56,230400,0.579,0.00594,0.872,0.0,0.192,-5.294,0.0443,115.043,0.557
4cExQhQ0i34yZcoDsHFMV6,DIE FOR YOU,['STARSET'],0kD8IT1CzF7js2XKM9lLLa,False,56,317440,0.367,0.00467,0.798,0.0,0.244,-6.407,0.048,150.044,0.175
17aDyX39gb1iV1ZWvD1ffE,High,['Sir Sly'],3DFoVPonoAAt4EZ1FEI8ue,False,56,231896,0.743,0.00705,0.733,0.00753,0.0565,-5.576,0.0352,122.975,0.726
5qlSYa5PePLAuAsAFgqVxW,Wall of Glass,['Liam Gallagher'],6sN51vEARnAAdBw1IKZ8Q9,False,56,223546,0.351,6.42e-05,0.939,0.00113,0.296,-4.469,0.0564,182.067,0.321
3msS7xaelR4Oa0n7IwHkgF,So Tied Up,"['Cold War Kids', 'Bishop Briggs']",6VDdCwrBM4qQaGxoAyxyJC,False,55,189506,0.587,0.0309,0.894,2.15e-05,0.179,-4.184,0.0402,104.993,0.81
3NyovXfcpc8PDWWKH7xEDs,S.O.S. (Sawed Off Shotgun),['The Glorious Sons'],5CPxrqCStgt6AfI4fLiedH,True,55,195173,0.568,0.00428,0.961,0.0,0.138,-2.182,0.065,148.126,0.924
1LbwMX3159t6QxG3u7DRWe,I Only Lie When I Love You,['Royal Blood'],2S5hlvw4CMtMGswFtfdK15,False,54,169720,0.65,0.00111,0.886,0.000129,0.334,-4.821,0.0483,124.013,0.88
1CmhkiXegdbj3Ewizvdg2Q,Best Friends,['grandson'],4ZgQDCtRqZlhLswVS6MHN4,True,54,179839,0.506,0.000719,0.932,0.0594,0.174,-6.11,0.11,99.929,0.549
1DRUwJSt2YOUUEz965OJ66,Champion,['Fall Out Boy'],4UXqAaa6dQYAk18Lv7PEgX,False,55,192533,0.31,0.000927,0.905,3.1e-05,0.431,-4.109,0.253,187.796,0.309
3EytfC22ikoXM921cJbejn,The Gold,['Manchester Orchestra'],5wFXmYsg3KFJ8BDsQudJ4f,False,53,273066,0.394,0.00119,0.689,0.0131,0.176,-6.648,0.0385,180.111,0.457
