id,name,artists,artistid,explicit,popularity,durationms,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
2bPGTMB5sFfFYQ2YvSmup0,Deutschland,['Rammstein'],6wWVKhxIU2cEi0K81v7HvP,False,74,322339,0.521,5.54e-05,0.895,0.349,0.0985,-5.242,0.0442,120.117,0.237
2GFwwTIVLjnOrtP7m9luHC,Hurricane,['I Prevail'],3Uobr6LgQpBbk6k4QGAb3V,True,66,223173,0.389,0.000372,0.885,0.000311,0.202,-5.063,0.0551,164.989,0.187
2gTdDMpNxIRFSiu7HutMCg,I Think I'm OKAY (with YUNGBLUD & Travis Barker),"['Machine Gun Kelly', 'YUNGBLUD', 'Travis Barker']",6TIYQ3jFPwQSRmorSezPxX,True,72,169397,0.628,0.0257,0.744,0.0,0.313,-4.718,0.0379,119.921,0.277
6CltzquypraYIlWFp48m1O,Hypersonic Missiles,['Sam Fender'],6zlR5ttMfMNmwf2lecU9Cc,False,66,237986,0.551,0.00089,0.814,1.16e-06,0.18,-3.683,0.0425,130.971,0.469
6Ph8QwsRfZunN5e1GGBIqa,Hurt,['Oliver Tree'],6TLwD7HPWuiOzvXEa3oCNe,True,65,145147,0.563,0.0173,0.784,0.0,0.467,-5.875,0.0402,93.992,0.424
3D5wnLaeVlCCIPzQOOAirA,No Roots,['Alice Merton'],7f0OLhGgBMX9fUjm1dcPip,False,65,237053,0.863,0.258,0.673,0.00271,0.0745,-6.576,0.1,115.952,0.821
1KuVdyg8d6NlRhbpHxg5UF,Social Cues,['Cage The Elephant'],26T3LtbuGT1Fu9m0eRq5X3,False,64,219053,0.668,0.0119,0.913,6.7e-06,0.111,-3.097,0.0348,132.039,0.933
4mGdjNMo0RonTlOEb7cYg4,11 Minutes (with Halsey feat. Travis Barker),"['YUNGBLUD', 'Halsey', 'Travis Barker']",6Ad91Jof8Niiw0lGLLi3NW,True,63,239507,0.464,0.0116,0.852,0.0,0.108,-3.804,0.067,160.075,0.233
03sEzk1VyrUZSgyhoQR0LZ,Pneuma,['TOOL'],2yEwvVSSSUkcLeSTNyHKh8,False,62,713191,0.415,0.00209,0.53,0.75,0.11,-9.338,0.0314,114.174,0.0586
7j43FohbLVulScL7S9sQZk,Ausländer,['Rammstein'],6wWVKhxIU2cEi0K81v7HvP,False,69,231603,0.681,0.000757,0.912,0.00136,0.359,-4.159,0.0912,125.031,0.479
