id,name,artists,artistid,explicit,popularity,durationms,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
75rvf9Hbx1R5NikWybJl9e,Jealous of Myself,['Tenille Arts'],0gSAxSvAApQc71cTpoXDFu,False,50,206320,0.563,0.776,0.467,0.0,0.106,-4.23,0.034,137.665,0.338
5JLf54f83nJrxD4IhFaLl7,Brown Eyes Baby,['Keith Urban'],0u2FHSq3ln94y5Q57xazwf,False,70,224333,0.521,0.0906,0.833,3.13e-06,0.0647,-6.992,0.0313,141.944,0.581
1xVbzgjxGIPl4jdPuvtQ7D,Best Of Me (feat. Dallas Smith),"['Josh Ramsay', 'Dallas Smith']",5lemlzREG6FOAergTgPi9B,False,37,240716,0.475,0.00373,0.751,0.0,0.0857,-6.572,0.039,153.951,0.318
15e2jfRPI2mYAOPMDyytP0,Wishful Drinking (with Sam Hunt) - Bonus Track,"['Ingrid Andress', 'Sam Hunt']",0jPnVIasXzBYjrlpO5irii,False,62,194544,0.678,0.289,0.528,0.0,0.0734,-7.317,0.0551,79.018,0.614
1pbUfl4W9KtQ5hNkT6RiXp,Out In The Middle,"['Zac Brown Band', 'Blake Shelton']",6yJCxee7QumYr820xdIsjo,False,65,166300,0.516,0.0237,0.867,0.0,0.106,-3.139,0.0328,166.031,0.615
79X3dUeEnrYoJMQM3I8ZTG,Float,['Tim & The Glory Boys'],2TWquaofWA67mGmfN72csX,False,46,214692,0.515,0.103,0.887,2.01e-06,0.186,-5.206,0.0445,175.95,0.606
1wwjfgCUXaupR7q3tv6ZXN,Me On You,['Muscadine Bloodline'],0EyZDKtc41e4A3a3v69MxD,False,60,167266,0.72,0.221,0.798,0.0,0.181,-5.42,0.0359,97.918,0.949
3JF3flDpns4Djyjw7qkLlX,Right On Time,['Lindsay Ell'],4lpA7MWpQpY7hKkwfLxw2Q,False,51,186094,0.632,0.0293,0.808,2.01e-05,0.0833,-4.759,0.0397,93.982,0.597
1S55d7hhptRt8PS6nC1fSY,HEARTFIRST,['Kelsea Ballerini'],3RqBeV12Tt7A8xH3zBDDUF,False,58,187016,0.662,0.021,0.855,0.0,0.228,-3.742,0.0457,120.079,0.84
4qbibbQ1yK0rPl0JUJS0bz,Every Night Every Morning,['Maddie & Tae'],34bhyY8jfKez7uKakMfy4y,False,71,196890,0.618,0.00799,0.75,0.0,0.141,-4.608,0.0287,123.885,0.619
3MpZM408Ly3jq76tF9OmZu,Ghost Story,['Carrie Underwood'],4xFUf1FHVy696Q1JQZMTRj,False,53,181400,0.472,0.00734,0.743,0.000988,0.257,-5.615,0.0516,142.868,0.418
4RG7P0CXQ4pe0OeCAHjX5L,Wild as Her,['Corey Kent'],3sUpZrkehiGBaMzs2h9Mmc,False,74,199733,0.504,0.00216,0.736,0.0,0.129,-6.079,0.0352,148.014,0.46
2bLa8N2vtooX5Sc0r1NmzO,Same Beer Different Problem,['Darius Rucker'],7FY5V3XMwlNBPitEjXowHQ,False,49,180386,0.591,0.0156,0.876,0.0,0.159,-3.145,0.0886,149.952,0.881
3AKwkcaoREu24cKpKwnYj7,Hell Yeah,['Little Big Town'],3CygdxquGHurS7f9LjNLkv,False,52,175840,0.581,0.141,0.596,0.0,0.0874,-5.01,0.0355,171.975,0.912
08TCIO6LpgC11UdayeOxWB,Circles Around This Town,['Maren Morris'],6WY7D3jk8zTrHtmkqqo5GI,False,54,195760,0.591,0.015,0.814,0.0,0.117,-4.986,0.0468,149.9,0.815
3CdUlano6ybGrlycGfEVgt,Don't Come Lookin',['Jackson Dean'],0VkWDV0Bfd0EkXvaKAXUTl,False,60,187957,0.529,0.0115,0.858,2.91e-05,0.345,-6.015,0.0536,156.128,0.676
04YKO5t4AZrsqKfGhhUb2j,Ride the Lightning - 717 Tapes,['Warren Zeiders'],7kplJl06UmldxLKseURAYi,False,62,186458,0.576,0.75,0.474,8.74e-05,0.0944,-6.342,0.0331,77.834,0.4
2L34x2yCo1PUqTxNL1Nl67,Longneck Way To Go,"['Midland', 'Jon Pardi']",1DTZRmlVZBxx2wRQBtx6yi,False,52,188400,0.485,0.00177,0.883,6.38e-06,0.37,-4.906,0.0403,129.021,0.604
1EfTaVUbZmrtqniZTj6LYF,down home,['Jimmie Allen'],147nKr9upHZSSxqCzh9j7c,False,57,201733,0.584,0.01,0.821,0.0,0.196,-3.628,0.0305,146.0,0.571
1dQYswRaULYA9XfPc02FF1,Thinkin' We're In Love,"['Tyler Rich', 'Marie-Mai']",78eqps3BavCqe2q7GCU1VK,False,49,228038,0.509,0.0485,0.741,0.0,0.25,-5.702,0.036,88.076,0.197
2lFXpH7botT14StfvOoNf0,Call It Country,"['Sacha', 'Jade Eagleson']",2uEreYoQc89UcxvADYQY2u,False,38,203431,0.5,0.203,0.831,0.0,0.312,-4.421,0.0408,76.004,0.623
2wgCb69kASEz1uOUp4zjOi,One Too,"['Dallas Smith', 'MacKenzie Porter']",2HgKf6VcQtGmAKpNXidtiC,False,49,201128,0.457,0.507,0.523,0.0,0.0997,-7.176,0.039,84.664,0.341
1y4egr8J0Mk9J3utQF2pSS,Breakups,['Seaforth'],1ryJB2bhfYjjIt8kqy4BoG,False,47,223129,0.529,0.436,0.552,0.0,0.0783,-5.945,0.0309,74.931,0.328
2T6LorlhK71uT66I6lJegX,Stop Draggin' Your Boots,['Danielle Bradbery'],5iqStkZi6QmG8sgQZQrfGN,False,56,164347,0.463,0.0379,0.76,0.0,0.115,-5.958,0.11,123.899,0.65
3OrlmNdA67bCjVJxbu2eNg,Whiskey Does,['Tim Hicks'],05kfnkzu8HdqnCdHHkJeci,False,38,216093,0.505,0.00838,0.813,0.0,0.321,-4.642,0.0317,144.091,0.714
7dy8PkzpwT5cUPlMCfmd8Z,Don't It Sound Alright,['Adam Doleac'],4NsVVzuaZGk4aya8Pyacew,False,56,218800,0.639,0.0401,0.553,0.0,0.0783,-4.917,0.0246,130.061,0.482
5C74crqzqBKdmIz4CXkTlg,Whatever It Takes,['High Valley'],5sQqZtsAbXAoAnvA8iN9kN,False,49,168253,0.567,0.0321,0.746,0.0,0.305,-4.762,0.0377,93.947,0.349
0KRIVhkwM3cP4etnY9Qm0o,Say It,['Robyn Ottolini'],2mAb9JDF63azaglqA7c9bb,False,50,185427,0.562,0.0183,0.727,0.0,0.0397,-5.455,0.0359,108.081,0.325
5hGeFMy9ilkY029FJz9QFv,I Ain't Drunk (feat. Terri Clark),"['Gord Bamford', 'Terri Clark']",1w9VjfHGE5qPLJQy3dKups,False,43,204586,0.611,0.202,0.808,0.0,0.134,-3.671,0.0424,108.069,0.577
05XhhXmBu1aUPNFLlTZ9XJ,What Was I Drinking,['Tebey'],2S0WpGRnEPyS5OuMp3KOEo,False,39,177413,0.639,0.0189,0.897,0.0,0.239,-2.858,0.0352,115.999,0.552
6iih0GgBFzmu50GkEI8VDf,Tailgate To Heaven (feat. Chris Lane),"['Shawn Austin', 'Chris Lane']",72iCV78mmAfr5s4A5dhjYg,False,37,185883,0.517,0.0173,0.752,0.0,0.117,-6.621,0.0339,74.996,0.551
5ImWIX3cFFtj5e3dkyKgs0,She's On It,['Travis Denning'],6CegFHnUqJcOBipgphZ2CJ,False,42,197509,0.497,0.0447,0.796,0.0,0.107,-5.545,0.0384,77.013,0.435
6tCKxf3W394Qz7JXcUoQux,Close To You,['Andrew Hyatt'],6L1jfL0BaxCDXCcy51CEcg,False,37,165416,0.612,0.0121,0.842,0.0,0.104,-5.646,0.0281,119.946,0.436
4xvjIj6hR1HNv5G0ooi0CG,My Left Hand,['Meghan Patrick'],5bQxLohAAiOat0EMYuHjzJ,False,42,187360,0.539,0.518,0.596,0.0,0.154,-4.227,0.0321,153.936,0.381
670avKEDoIrvyoLOgNJF7m,Come On With It,['Coffey Anderson'],29YJnMJ7MoLKPM04siMnP5,False,38,157226,0.453,0.0316,0.888,0.0,0.31,-3.214,0.0342,174.164,0.851
5XbhQuCnEv2EzTVGoyLAEj,Ain't Like Me,['Nate Haller'],5nAWMdNNuSpUNxzwqaBQQr,False,37,174160,0.589,0.0221,0.819,0.0,0.166,-3.692,0.0646,105.978,0.574
2DiDaZdGU6Ey3mn6LCDVnh,Never Met A Beer,"['Tyler Joe Miller', 'Matt Lang']",1MmpCgmJymS8Etwm9RxuxM,False,35,172235,0.585,0.0964,0.927,0.0,0.083,-4.254,0.0508,148.051,0.56
27VXGsgJOEj7aYW6uWdJxK,Nashville Or Nothing,['Steven Lee Olsen'],5MW08rvyz59mdceF4urxXO,False,39,165838,0.598,0.0786,0.763,0.0,0.0909,-4.545,0.0376,119.98,0.52
6iivlt5obvMyejm91rfGgM,Neon Blue,['Mariel Buckley'],7lghcHbrdt7sqHWeya15aV,False,34,259790,0.542,0.142,0.741,0.00189,0.169,-6.967,0.0568,122.067,0.353
