id,name,artists,artistid,explicit,popularity,durationms,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
30MM5jWpUmOxtTNd9Ey5LZ,Unforgettable,['Thomas Rhett'],6x2LnllRG5uGarZMsD4iO8,False,66,157080,0.661,0.0303,0.75,0.000132,0.0849,-5.497,0.0314,130.077,0.828
1IO13V09b01gLSbmZJZ9dM,Today,['Brad Paisley'],13YmWQJFwgZrd4bf5IjMY4,False,48,229338,0.347,0.539,0.632,0.00226,0.121,-6.998,0.0381,74.257,0.285
7pxhKtuTwofDIdgHx2DcVK,Seein' Red,['Dustin Lynch'],1dID9zgn0OV0Y8ud7Mh2tS,False,52,194893,0.651,0.054,0.808,0.0,0.0482,-4.731,0.0435,100.993,0.858
1HXy5I3HTWq8OvxCn0z7G7,Heaven,['Kane Brown'],3oSJ7TBVCWMDMiYjXNiCKE,False,71,179506,0.677,0.263,0.556,0.0,0.105,-6.544,0.0306,80.006,0.521
4ruSkRHMQKBPtYAYpMf0oR,Three Chords & The Truth,['Chase Rice'],6pBNfggcZZDCmb0p92OnGn,False,42,234186,0.44,0.0275,0.889,0.0,0.143,-4.723,0.0462,166.074,0.409
5AnSllIrgGsCZzZJkVnApx,Eyes On You,['Chase Rice'],6pBNfggcZZDCmb0p92OnGn,False,67,182493,0.606,0.323,0.652,0.0,0.201,-6.982,0.0281,97.155,0.476
2GGWWmCUhPARI1Ajc70eMa,On Tonight,['Chase Rice'],6pBNfggcZZDCmb0p92OnGn,False,43,243826,0.51,0.0444,0.88,0.0,0.0983,-4.6,0.0425,118.915,0.266
53YSdgIHF0g735yDHvx8IL,Lions,['Chase Rice'],6pBNfggcZZDCmb0p92OnGn,False,41,246186,0.47,0.0052,0.824,0.0,0.0993,-5.078,0.0385,129.941,0.304
2OeyphE568es62xmmJTt1z,Setting the Night On Fire (with Chris Young),"['Kane Brown', 'Chris Young']",3oSJ7TBVCWMDMiYjXNiCKE,False,44,200293,0.407,0.0331,0.875,2.51e-06,0.118,-4.698,0.056,175.974,0.598
2NqHZYzBWUHbbpDDgdGWJL,Hometown,['Kane Brown'],3oSJ7TBVCWMDMiYjXNiCKE,False,48,204066,0.627,0.0636,0.881,0.0,0.103,-4.575,0.0556,120.007,0.593
1J0Zt2Sa9J9BRarqXnP5Uz,Legends,['Kelsea Ballerini'],3RqBeV12Tt7A8xH3zBDDUF,False,0,243426,0.575,0.0558,0.728,0.0,0.0909,-5.846,0.032,112.029,0.242
2Nc8Imt04W3ZmcBF8dPQKc,All On Me,['Devin Dawson'],2ySHS7UojGu20XfUPaBlyu,False,0,227572,0.631,0.144,0.658,0.0,0.22,-5.313,0.0281,80.996,0.7
