id,name,artists,artistid,explicit,popularity,durationms,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
57I7CUbXo4XlWuTVB8pXW6,I Go Back,['Kenny Chesney'],3grHWM9bx2E9vwJCdlRv9O,False,63,243666,0.532,0.0409,0.842,0.0,0.217,-5.754,0.0503,90.187,0.67
0LQtEJt7x0s6knb6RKdRYc,Chicken Fried,['Zac Brown Band'],6yJCxee7QumYr820xdIsjo,False,75,238146,0.566,0.645,0.713,0.0,0.114,-4.25,0.0418,169.861,0.805
0ZUo4YjG4saFnEJhdWp9Bt,Before He Cheats,['Carrie Underwood'],4xFUf1FHVy696Q1JQZMTRj,False,77,199946,0.519,0.271,0.749,0.0,0.119,-3.318,0.0405,147.905,0.29
2Fs18NaCDuluPG1DHGw1XG,Life is a Highway,['Rascal Flatts'],0a1gHP0HAqALbEyxaD5Ngn,False,72,276320,0.582,0.00324,0.952,0.0,0.223,-3.848,0.0731,103.027,0.655
0b9djfiuDIMw1zKH6gV74g,Somebody Like You,['Keith Urban'],0u2FHSq3ln94y5Q57xazwf,False,67,323040,0.624,0.108,0.84,0.000546,0.144,-5.768,0.0337,111.02,0.656
1WzAeadSKJhqykZFbJNmQv,Your Man,['Josh Turner'],7vCtweS8UVAXTyau2j0rDT,False,71,211893,0.744,0.337,0.637,0.000222,0.0696,-4.483,0.0241,100.511,0.785
11EX5yhxr9Ihl3IN1asrfK,Need You Now,['Lady A'],32WkQRZEVKSzVAAYqukAEA,False,70,277573,0.587,0.0927,0.622,0.000636,0.2,-5.535,0.0303,107.943,0.231
7GQjJEwqlp6m5HNWVQd6OR,Good Directions,['Billy Currington'],1By9QBFnjZAoI83BZppHlt,False,69,215853,0.716,0.307,0.72,0.0,0.135,-2.183,0.0319,122.512,0.464
3z1PqYwMtct2Dm4R9lhWnT,Gunpowder & Lead,['Miranda Lambert'],66lH4jAE7pqPlOlzUKbwA0,False,65,191693,0.333,0.153,0.907,0.0,0.395,-3.191,0.0959,187.826,0.353
3oW6SWwGqiZSPTiAp7ZQoH,It's A Great Day To Be Alive,['Travis Tritt'],2M4Yt7oKGoYd0wqU44k4i2,False,70,241533,0.595,0.246,0.653,0.0,0.264,-4.935,0.0265,128.93,0.542
4S518ci8UY4op0Xyp6Hx6o,Toes,['Zac Brown Band'],6yJCxee7QumYr820xdIsjo,True,70,262773,0.801,0.657,0.759,0.0,0.0897,-5.398,0.0378,129.971,0.821
6NhpIdjYoufuNNlBsgOztc,Suds in the Bucket,['Sara Evans'],7qvsLYsYP0MHD7jkdv6DAG,False,65,227266,0.511,0.052,0.903,0.000529,0.304,-3.163,0.0397,161.992,0.898
26bL4gSULWDgdIMX0pRFrG,Redneck Woman,['Gretchen Wilson'],0IdYRFTswLdsGwSnzOaGNF,False,63,221333,0.499,0.13,0.825,0.0,0.306,-5.146,0.177,185.069,0.753
6qc34bnVOyqGDPni8H5W0U,Amazed,['Lonestar'],3qbnxnvUqR14MJ9g8QwZJK,False,69,240866,0.561,0.26,0.543,0.0,0.124,-8.498,0.0324,139.803,0.243
7rqaqQurHzR5xHAhdm1gmM,Goodbye Earl,['The Chicks'],25IG9fa7cbdmCIy3OnuH57,False,63,258640,0.705,0.0192,0.7,0.0,0.0755,-7.38,0.0295,122.841,0.765
6leiB1fEsTnVCuPiielde5,Something Like That,['Tim McGraw'],6roFdX1y5BYSbp60OTJWMd,False,68,183733,0.507,0.378,0.85,0.0,0.0567,-5.679,0.0472,171.8,0.847
2yhhcHTfvLC0HzSajGYL0h,Kerosene,['Miranda Lambert'],66lH4jAE7pqPlOlzUKbwA0,False,60,185800,0.628,0.00687,0.92,5.34e-05,0.337,-3.252,0.0287,126.998,0.808
2AogRMqARWyUP7VQ3gmSoY,Can't Fight The Moonlight,['LeAnn Rimes'],2d3VHzlOEwXvmBdS4pzOPL,False,68,215506,0.628,0.403,0.834,0.0,0.051,-6.341,0.0497,97.865,0.626
0PspNrE4MSjr1JeB4OW0jn,She's Country,['Jason Aldean'],3FfvYsEGaIb52QPXhg4DcH,False,68,220573,0.553,0.198,0.872,0.0,0.0659,-2.832,0.0782,172.138,0.638
4YjjNHtEsTX6Af4mCTupT5,Bless The Broken Road,['Rascal Flatts'],0a1gHP0HAqALbEyxaD5Ngn,False,68,226680,0.591,0.671,0.45,2.23e-05,0.159,-6.369,0.0266,135.893,0.344
7CNd7rjfVt74TFlcOcnZgN,In Color,['Jamey Johnson'],5yhxqYI0JBwUKfXpSEjiM8,False,68,290680,0.544,0.391,0.404,3.98e-06,0.157,-8.751,0.0354,129.518,0.251
3duP6mBVDsHM8ioN7o7dAK,Boondocks,['Little Big Town'],3CygdxquGHurS7f9LjNLkv,False,66,272346,0.41,0.211,0.78,0.0,0.48,-5.391,0.0332,88.016,0.695
7G6l2FtQyRhQgYgut2I6i8,As Good As I Once Was,['Toby Keith'],2bA6fzP0lMAQ4kz6CF61w8,False,68,227840,0.68,0.266,0.87,0.0,0.109,-4.461,0.0393,119.075,0.646
1vrd6UOGamcKNGnSHJQlSt,Love Story,['Taylor Swift'],06HL4z0CvFAxyc27GXpf02,False,67,235266,0.618,0.17,0.741,0.0,0.0822,-3.95,0.031,118.984,0.296
1KhrAWvLIjRlQIJtSTgvsi,Would You Go With Me,['Josh Turner'],7vCtweS8UVAXTyau2j0rDT,False,68,228186,0.605,0.13,0.864,0.000827,0.113,-5.365,0.0292,122.918,0.736
69j0KoPJuwpnbGWrfn7Yll,Picture (feat. Sheryl Crow),"['Kid Rock', 'Sheryl Crow']",7dOBabd5O4CvKrg4iriHTM,False,67,298960,0.692,0.172,0.496,6.42e-06,0.107,-7.332,0.0241,97.945,0.376
5s7m2xNZWgz5FqVSIvJcGA,Save a Horse (Ride a Cowboy),['Big & Rich'],0oBEeN6BCxEgMogzThqrPf,False,66,200306,0.7,0.108,0.896,0.0,0.453,-2.276,0.191,102.065,0.817
7B1QliUMZv7gSTUGAfMRRD,Live Like You Were Dying,['Tim McGraw'],6roFdX1y5BYSbp60OTJWMd,False,66,300333,0.416,0.492,0.546,0.0,0.0845,-7.728,0.0297,159.929,0.418
4bVuIlGQBMWS7vIhcx8Ae4,What Hurts The Most,['Rascal Flatts'],0a1gHP0HAqALbEyxaD5Ngn,False,67,214106,0.537,0.0088,0.674,0.0,0.265,-5.134,0.0277,136.002,0.33
5JlH51YDYsGj2dyEJKKjcN,Alright,['Darius Rucker'],7FY5V3XMwlNBPitEjXowHQ,False,68,231920,0.601,0.0527,0.806,0.0,0.185,-4.579,0.0345,89.87,0.711
