id,name,artists,artistid,explicit,popularity,durationms,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
6Nw1WHydftZy2joT2nTiCR,Nobody's Perfect,"['J. Cole', 'Missy Elliott']",6l3HvQ5sa6mXTsMTB19rO5,True,65,190653,0.793,0.0974,0.498,1.26e-05,0.13,-11.208,0.17,119.988,0.427
0BKXZkU8oGad58MyTFyFXu,Blunt Blowin,['Lil Wayne'],55Aa2cqylxrFIXC767Z865,True,62,312960,0.721,0.00222,0.738,0.0,0.224,-5.682,0.0649,135.987,0.375
2sYUGgzQfHQ6lOWzbrny8Z,Red Nation,"['The Game', 'Lil Wayne']",0NbfKEOTQCcwd6o7wSDOHI,True,61,229480,0.405,0.0922,0.889,0.0,0.446,-3.303,0.317,82.918,0.338
2lD6AoA8qf2t4Dkf2TcmNK,Rigamortus,['Kendrick Lamar'],2YZyLoL8N0Wb9xBt1NhZWg,True,63,168591,0.52,0.24,0.807,0.00257,0.199,-6.281,0.409,178.012,0.628
6i6cWTCYBOKEdJnWjzm2yk,Hood Gone Love It (feat. Kendrick Lamar),"['Jay Rock', 'Kendrick Lamar']",28ExwzUQsvgJooOI0X1mr3,True,61,245466,0.61,0.0879,0.856,0.0,0.289,-3.974,0.325,91.77,0.67
0osPX8TruIebOhKuG6GK8C,On My Level (feat. Too $hort),"['Wiz Khalifa', 'Too $hort']",137W8MRPWKqSmrBGDBFSop,True,61,272160,0.72,0.146,0.514,0.00713,0.107,-7.108,0.132,142.98,0.212
21nFIDqoD1L7ELsprVSzOR,Rack City,['Tyga'],5LHRHt1k9lMyONurDHEdrp,True,61,203200,0.929,0.0373,0.339,1.96e-05,0.187,-10.881,0.371,98.986,0.273
6sZv0ECT8cEW3oZtoCuVg4,Lights Please,['J. Cole'],6l3HvQ5sa6mXTsMTB19rO5,True,61,208160,0.813,0.0293,0.563,0.0,0.125,-7.083,0.269,83.009,0.761
3ZAMtgYJFoHwJjFkhkXqKr,Dance (A$$) Remix,"['Big Sean', 'Nicki Minaj']",0c173mlxpT3dSFRgMO8XPh,True,60,220293,0.787,0.0276,0.73,0.00157,0.0828,-6.788,0.35,159.825,0.739
3DzlR0kXE6shimFVhSwI4A,Trouble on My Mind,"['Pusha T', 'Tyler, The Creator']",0ONHkAv9pCAFxb0zJwDNTy,True,59,212506,0.655,0.0935,0.794,3.57e-05,0.383,-6.113,0.367,172.106,0.608
3uulVrxiI7iLTjOBZsaiF8,Donald Trump,['Mac Miller'],4LLpKhyESsyAXpc4laK94U,True,58,165908,0.636,0.119,0.901,0.0,0.391,-7.094,0.118,162.994,0.836
6cfVDaIdvDtYH91RqC6Wox,Hol' Up,['Kendrick Lamar'],2YZyLoL8N0Wb9xBt1NhZWg,True,62,173158,0.607,0.781,0.869,0.0,0.137,-5.271,0.345,155.983,0.577
3l6lmZCaZdnc90MI2BktqP,Lost Ones,['J. Cole'],6l3HvQ5sa6mXTsMTB19rO5,True,59,263720,0.727,0.103,0.781,0.0,0.0537,-8.614,0.29,81.076,0.682
66TxPMqbyDLJOusYH4o93n,MegaMan,['Lil Wayne'],55Aa2cqylxrFIXC767Z865,True,58,198280,0.503,0.0114,0.856,0.0,0.256,-5.024,0.286,102.28,0.339
3R1k8P1MrDdLSRhlTaaWAS,Who Gon Stop Me,"['JAY-Z', 'Kanye West']",3nFkdlSjzX9mRTtwJOzDYB,True,57,256706,0.593,0.0408,0.73,0.000156,0.715,-4.638,0.159,133.879,0.377
53DB6LJV9B8sz0p1s6tlGS,Roll Up,['Wiz Khalifa'],137W8MRPWKqSmrBGDBFSop,True,61,227773,0.523,0.0524,0.805,0.0,0.0914,-5.473,0.192,125.358,0.602
1JTZqN0snbMSNtp59zveTs,Am I A Psycho,['Tech N9ne'],6UBA15slIuadJ8h2lPRPos,True,56,244306,0.703,0.0108,0.776,0.0,0.74,-3.409,0.304,82.466,0.541
5GOqOUVv7vk0jWDdNToHtA,Leave You Alone,"['Jeezy', 'Ne-Yo']",4yBK75WVCQXej1p04GWqxH,True,55,329186,0.669,0.169,0.663,0.0,0.347,-7.759,0.045,94.523,0.453
5tZmLjU4vhPlJb12IweZuB,Ambition (feat. Meek Mill & Rick Ross),"['Wale', 'Meek Mill', 'Rick Ross']",67nwj3Y5sZQLl72VNUHEYE,True,55,302546,0.42,0.398,0.744,8.54e-06,0.192,-5.033,0.396,161.792,0.324
