id,name,artists,artistid,explicit,popularity,durationms,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
22L7bfCiAkJo5xGSQgmiIO,All Of The Lights,['Kanye West'],5K4W6rqBFWDnAN6FQUkS6x,True,77,299613,0.531,0.0796,0.803,1.71e-05,0.176,-3.284,0.0717,142.113,0.221
1ia019RqDK2o4QiANR1Dyn,Moment 4 Life,"['Nicki Minaj', 'Drake']",0hCNtLu0JehylgoiP8L4Gh,True,70,279306,0.475,0.406,0.882,0.0,0.241,-3.883,0.351,98.001,0.369
4NTWZqvfQTlOMitlVn6tew,The Show Goes On,['Lupe Fiasco'],01QTIT5P1pFP3QnnFSdsJf,True,68,239613,0.591,0.0189,0.889,0.0,0.155,-3.839,0.115,143.067,0.65
6BdgtqiV3oXNqBikezwdvC,Over,['Drake'],3TVXtAsR1Inumwj472S9r4,True,68,233560,0.35,0.0107,0.845,0.0,0.123,-5.614,0.2,99.643,0.45
4SE4yewyGpOYfxfx59Yjc5,Cinderella Man,['Eminem'],7dGJo4pcD2V6oG8kP0tJRR,True,69,279013,0.679,0.234,0.908,0.0,0.0821,-3.411,0.202,85.918,0.687
6XkuklKiHYVTlVvWlTgQYP,Erase Me - Main,"['Kid Cudi', 'Kanye West']",0fA0VVWsXO9YnASrzqfmYu,True,69,192253,0.687,0.063,0.631,0.0,0.108,-5.612,0.129,186.071,0.853
1kMuU3TNQvHbqvXCWBodmP,Right Above It,"['Lil Wayne', 'Drake']",55Aa2cqylxrFIXC767Z865,True,68,271946,0.376,0.0435,0.841,0.0,0.578,-4.348,0.356,76.052,0.463
6Iocm6VMu6bVNYwiDoyQFW,Coming Home,"['Diddy - Dirty Money', 'Skylar Grey']",2QYEvpsWUOjqaYuxDPTCmV,False,67,238693,0.392,0.158,0.839,0.0,0.3,-1.921,0.193,168.001,0.232
12PNcnMsjsZ3eHm62t8hiy,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",['DJ Khaled'],0QHgL1lAIqAw0HtD7YldmP,True,67,232506,0.545,0.0139,0.781,0.0,0.161,-3.616,0.185,150.097,0.277
3DK6m7It6Pw857FcQftMds,Runaway,"['Kanye West', 'Pusha T']",5K4W6rqBFWDnAN6FQUkS6x,True,76,547733,0.374,0.219,0.568,0.00219,0.513,-3.825,0.109,84.733,0.111
7bHT9osSq1rwT2yaImzqCi,No Love,"['Eminem', 'Lil Wayne']",7dGJo4pcD2V6oG8kP0tJRR,True,69,299506,0.522,0.119,0.932,0.0,0.177,-2.87,0.255,129.473,0.33
6XAA7T9VHcqKQSzjmXAJ8o,That's All She Wrote,"['T.I.', 'Eminem']",4OBJLual30L7gRl5UkeRcT,True,66,318360,0.496,0.0328,0.785,0.0,0.0941,-3.472,0.306,170.02,0.357
3bMNprrp2JDKZsGbiXpsJl,My Chick Bad,"['Ludacris', 'Nicki Minaj']",3ipn9JLAPI5GUEo4y4jcoi,True,66,216933,0.624,0.172,0.723,0.0,0.483,-6.782,0.378,84.789,0.757
4OkiWfrZKmmVoILXk8JEtl,In The Morning,"['J. Cole', 'Drake']",6l3HvQ5sa6mXTsMTB19rO5,False,66,234386,0.44,0.764,0.671,0.0,0.212,-10.598,0.477,83.078,0.479
61LtVmmkGr8P9I2tSPvdpf,Teach Me How to Dougie,['Cali Swag District'],1EeArivTpzLNCqubV95255,True,65,237480,0.846,0.2,0.438,9.43e-05,0.0939,-4.981,0.141,85.013,0.512
1ZHYJ2Wwgxes4m8Ba88PeK,Monster,"['Kanye West', 'JAY-Z', 'Rick Ross', 'Nicki Minaj', 'Bon Iver']",5K4W6rqBFWDnAN6FQUkS6x,True,70,378893,0.628,0.00244,0.692,0.0129,0.668,-5.64,0.202,124.887,0.0963
3fpTMuD1u3gJlVI4FadVHs,Fancy,"['Drake', 'T.I.', 'Swizz Beatz']",3TVXtAsR1Inumwj472S9r4,True,64,319386,0.53,0.332,0.884,1.98e-06,0.355,-5.581,0.457,87.194,0.28
6Slt6WiWnriaqCb8xXb2ZT,Did It On’em,['Nicki Minaj'],0hCNtLu0JehylgoiP8L4Gh,True,64,212346,0.562,0.0445,0.414,0.0,0.204,-7.032,0.349,155.826,0.474
1U8Ho1nOzKXYDvfigOuHG4,Kush - Main,"['Dr. Dre', 'Snoop Dogg', 'Akon']",6DPYiyq5kWVQS4RGwxzPC7,True,63,235120,0.444,0.000622,0.866,4.72e-05,0.105,-6.217,0.111,94.968,0.375
3e21cX0CVwzkQXiHz7WUQZ,Drop The World,"['Lil Wayne', 'Eminem']",55Aa2cqylxrFIXC767Z865,True,62,229226,0.663,0.0719,0.91,0.0,0.244,-1.629,0.317,144.993,0.342
0sHW1jXe6Sou3437gJQNGA,Space Bound,['Eminem'],7dGJo4pcD2V6oG8kP0tJRR,True,68,278640,0.668,0.0417,0.886,0.0,0.459,-3.474,0.117,142.002,0.503
1WtTLtofvcjQM3sXSMkDdX,How Low,['Ludacris'],3ipn9JLAPI5GUEo4y4jcoi,True,62,201586,0.785,0.00248,0.498,1.23e-06,0.224,-6.977,0.0533,143.96,0.418
75L0qdzRnhwV62UXoNq3pE,Up All Night,"['Drake', 'Nicki Minaj']",3TVXtAsR1Inumwj472S9r4,True,64,234333,0.606,0.00782,0.811,1.49e-05,0.349,-4.667,0.278,156.347,0.276
6sQH5GFuqhvemSdP2oOfRi,Pretty Boy Swag,['Soulja Boy'],6GMYJwaziB4ekv1Y6wCDWS,True,61,236093,0.837,0.177,0.42,0.0,0.356,-5.158,0.0629,123.157,0.143
3XQY8kDjI8LARMIC9xkxQk,Hard in Da Paint,['Waka Flocka Flame'],6f4XkbvYlXMH0QgVRzW0sM,True,61,246386,0.611,0.198,0.66,0.0,0.365,-5.883,0.0839,71.544,0.583
7yNK27ZTpHew0c55VvIJgm,Dark Fantasy,['Kanye West'],5K4W6rqBFWDnAN6FQUkS6x,True,68,280786,0.599,0.274,0.587,0.0,0.167,-5.919,0.0423,87.998,0.373
6hPSal3ragmfUt1I5mKZjn,Mojo So Dope,['Kid Cudi'],0fA0VVWsXO9YnASrzqfmYu,True,60,210586,0.614,0.547,0.785,0.844,0.348,-8.224,0.0673,180.036,0.853
4Hq1q82uvzNxUYmgBOxPco,Nikes on My Feet,['Mac Miller'],4LLpKhyESsyAXpc4laK94U,True,60,164411,0.823,0.537,0.438,0.0,0.105,-8.728,0.279,92.047,0.59
0eUzRaG60gimqQJ02oSUnH,Roman's Revenge,"['Nicki Minaj', 'Eminem']",0hCNtLu0JehylgoiP8L4Gh,True,57,276173,0.809,0.518,0.947,0.0,0.345,-2.868,0.311,112.377,0.443
0cNJ3huiV99wvUN1tmQLTL,"Beamer, Benz, Or Bentley","['Lloyd Banks', 'Juelz Santana']",3vDUJHQtqT3jFRZ2ECXDTi,True,56,208386,0.652,0.00402,0.671,2.89e-05,0.598,-5.376,0.315,159.963,0.518
2e9EZ2V5QGGZPMJacO3y0Y,Grove St. Party (feat. Kebo Gotti),"['Waka Flocka Flame', 'Kebo Gotti']",6f4XkbvYlXMH0QgVRzW0sM,True,59,250493,0.705,0.138,0.702,0.0,0.364,-4.783,0.108,140.059,0.771
1U4mweNwisxNj23ffuC9gO,Miss Me,"['Drake', 'Lil Wayne']",3TVXtAsR1Inumwj472S9r4,True,58,305520,0.426,0.0813,0.862,0.0,0.34,-5.979,0.597,100.3,0.332
35QGdv6aFbIaLM0Ozr3rHt,B.M.F. (Blowin' Money Fast),"['Rick Ross', 'Styles P']",1sBkRIssrMs1AbVkOJbc7a,True,55,250306,0.72,0.0174,0.863,0.0,0.178,-4.226,0.0562,139.98,0.363
610FzmkhFSsORpECZbjT4X,Bill Gates,['Lil Wayne'],55Aa2cqylxrFIXC767Z865,True,55,258786,0.564,0.274,0.798,3.44e-05,0.129,-5.392,0.227,90.67,0.669
2GtaNlidzvK3hY78kCdsHa,Marijuana,['Kid Cudi'],0fA0VVWsXO9YnASrzqfmYu,True,59,260200,0.673,0.829,0.403,0.829,0.272,-9.809,0.0273,140.986,0.54
01oPNCtTniFT3YM4K3ksTf,Opposite of Adults,['Chiddy Bang'],40giwFcTQtv9ezxW8yqxJU,False,53,191600,0.674,0.011,0.899,0.0,0.327,-5.115,0.193,95.999,0.604
2fpzSINgTCbf4sS7LH39G5,Sag My Pants,['Hopsin'],7EWU4FhUJM1sZQgQKdENeT,True,53,219089,0.871,0.171,0.567,0.0,0.0551,-9.264,0.364,97.422,0.794
7CisLSqtKbDw2VtpN6IuLw,Make A Movie,"['Twista', 'Chris Brown']",6vbY3hOaCAhC7VjucswgdS,True,52,202000,0.846,0.00752,0.774,0.0,0.207,-5.131,0.0509,120.012,0.375
3VmrLy4WZLHDgTXENCIz2p,Kool Aid and Frozen Pizza,['Mac Miller'],4LLpKhyESsyAXpc4laK94U,True,52,157737,0.724,0.198,0.765,0.0,0.23,-7.06,0.263,89.991,0.702
