id,name,artists,artistid,explicit,popularity,durationms,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
6c0GmyBsE7mQtrVvxJaWc3,Throw It In The Bag,"['Fabolous', 'The-Dream']",0YWxKQj2Go9CGHCp77UOyy,True,56,231573,0.789,0.174,0.55,0.0,0.0614,-7.423,0.0473,172.049,0.696
0q7LGcVSpsIoSbjChtZ8lI,Uptown (feat. Bun B & Lil Wayne),"['Drake', 'Bun B', 'Lil Wayne']",3TVXtAsR1Inumwj472S9r4,True,56,382262,0.416,0.00391,0.824,0.0,0.104,-3.075,0.343,85.433,0.417
3IQSYqnKsCTMLWn2xE3HFT,I'm On A Boat,"['The Lonely Island', 'T-Pain']",1f5GqyOPo0CkotzzRwviBu,True,56,156266,0.623,0.0465,0.871,0.0,0.111,-2.403,0.239,150.079,0.653
2ruw2Kq8lgyqwemZik9bUg,My Mom,['Eminem'],7dGJo4pcD2V6oG8kP0tJRR,True,62,319866,0.812,0.295,0.88,0.0,0.106,-1.521,0.259,90.098,0.778
3ipzZgH1766XXRamVwk1Iw,I Juswanna Chill,['Large Professor'],01nVIuD8YZsnFH6x6Cc9rX,True,56,208866,0.754,0.184,0.801,0.0,0.132,-5.992,0.35,90.843,0.391
00mojm5rDbk8dhvwHw4IIz,Thug,['Slim Thug'],0st5vgzw9XkH5ALJiUM1lE,True,56,230706,0.784,0.00874,0.712,0.00169,0.121,-3.674,0.0923,156.075,0.313
1EjzkhMFJgl08Qkn2uDV1d,EveryGirl In The World,['Young Money'],5OrB6Jhhrl9y2PK0pSV4VP,True,54,313400,0.605,0.00291,0.744,0.0,0.319,-5.5,0.252,76.171,0.743
7dZAPeA3Of5j5Vaef0DQ6M,Make Her Say,"['Kid Cudi', 'Kanye West', 'Common']",0fA0VVWsXO9YnASrzqfmYu,True,59,216413,0.93,0.245,0.712,1.48e-05,0.116,-5.156,0.0666,99.054,0.456
4gaz3uvhKgO078XcdzyPsl,Money To Blow - Street Version,"['Birdman', 'Lil Wayne', 'Drake']",35sCXuy5gN6Or69rZ9vqBs,True,54,258586,0.709,0.00934,0.579,0.0,0.353,-8.686,0.063,133.028,0.697
4Mb5DVgLbFjlSwcuMdOw7B,Exhibit C,['Jay Electronica'],0TkqXdyWLsssJH7okthMPQ,True,53,331440,0.504,0.0276,0.811,0.0,0.388,-11.966,0.191,82.01,0.382
11hQvcLydGTyXS3Wo6AkmW,Wasted (feat. Plies),"['Gucci Mane', 'Plies']",13y7CgLHjMVRMDqxdx0Xdo,True,51,249840,0.702,0.0827,0.727,0.0,0.0831,-3.443,0.155,155.093,0.549
