id,name,artists,artistid,explicit,popularity,durationms,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
7vrUr4ik4xw8ukdGdQ1v9Q,Dream Another,['Makaya McCraven'],5FnpXrrMdJVZCK54oHWqUa,False,36,192937,0.534,0.15,0.552,0.923,0.0842,-10.467,0.0333,150.711,0.966
1LBemY1Vmr78TYltVOiX2N,Don't Break,"['Immanuel Wilkins', 'Farafina Kan Percussion Ensemble']",5szMuuBbDzULkagWIfI5LG,False,30,214432,0.457,0.904,0.645,0.898,0.116,-11.235,0.0946,177.678,0.675
1HJXdfuWc6IlKBMLtITaHD,SMiLE,['DOMi & JD BECK'],4UpA1KitN1RgIZVyWDbZ0U,False,46,191361,0.774,0.753,0.512,0.939,0.105,-11.061,0.0453,96.028,0.709
32EOILWXWu3WGo56PmM9UG,Mama,"['Nduduzo Makhathini', 'Omagugu']",6EvFcDtvFuVugEtZNslkft,False,30,421207,0.362,0.839,0.374,0.0728,0.112,-13.627,0.0421,91.589,0.155
4FRz9yGVMIdeFHwdToHE0t,Gift Of The Moon,['Julius Rodriguez'],50qPbhYR2iMZzD3iz0eBMF,False,29,178924,0.479,0.145,0.565,0.438,0.425,-11.798,0.0355,114.264,0.236
7mf1jqnFX2jgZg9bgK8V6r,CODE,['The Comet Is Coming'],0Z5FMozvx15nUSUA6a9kkU,False,41,255264,0.637,0.000177,0.928,0.783,0.072,-6.527,0.0732,127.469,0.589
4S9x6X8aX0mV4IWvckW5QC,The Avenues,"['Adrian Younge', 'Ali Shaheed Muhammad', 'Katalyst']",4aMeIY7MkJoZg7O91cmDDd,False,24,257239,0.246,0.0126,0.767,0.921,0.269,-7.142,0.0351,170.826,0.675
5MeG3sTzj1EBYSrlU5qp0p,Something's Going On,['Kokoroko'],3u9rbdcmA6CxjxOAkjaeFr,False,27,312093,0.349,0.0266,0.676,0.523,0.131,-10.861,0.0623,86.374,0.505
2t6CjjlQr9rBrXUiZgDR5M,Reload,"['Marialy Pacheco', 'Sebastian Nickoll']",6C5pk86oEQTxDahuLStCt1,False,25,446960,0.587,0.695,0.531,0.772,0.0563,-12.414,0.0523,114.975,0.723
1mO6jUnWeWtVYRXGoGFI70,Trinity,['Snarky Puppy'],7ENzCHnmJUr20nUjoZ0zZ1,False,38,474309,0.539,0.349,0.648,0.779,0.114,-8.474,0.0535,159.91,0.402
0U9hekAvk594eG77ipTLDR,Warp,"['Blue Lab Beats', 'Jackson Mathod', 'Kaidi Akinnibi']",4YLUMAgNyttwx4hUHgtBtR,False,32,265022,0.461,0.0328,0.838,0.815,0.0915,-6.582,0.0609,154.712,0.358
5n2ungarkfmrpDS5VhKja6,Unrest II,['Brandee Younger'],1DT11FntvMnaU47ZZWlTpB,False,27,248562,0.276,0.305,0.525,0.85,0.108,-14.073,0.0449,168.833,0.385
39VnaoDW2jT2QuWQ3gk9j2,Lawd Why,['Butcher Brown'],2jQ6wRQ7yP1UrctodeuYQP,True,33,205720,0.533,0.0957,0.786,1.66e-05,0.0625,-7.295,0.179,81.946,0.466
0byQBl2ojtZxpNCMCVdCCj,Dribble,['Anomalie'],2ev6Cd0yJVCcpf2zezEQ8Z,False,40,210572,0.575,0.63,0.601,0.573,0.126,-9.812,0.0612,81.97,0.525
7G035a84qdhNfjm2pV29Zx,That Roy,"['Gerald Clayton', 'Justin Brown']",5mYw31MXiGnqTMliAcl7m8,False,25,136320,0.553,0.76,0.261,0.925,0.084,-12.621,0.0378,90.204,0.197
36tF6eoNw42PF9KsHV25wg,Black Alchemy/Hall of Mirrors,"['Marquis Hill', 'maassai', 'Samora Pinderhughes']",5QI54xb4Ovm8DwDkmmHbez,False,34,360874,0.477,0.483,0.731,0.0922,0.12,-10.907,0.0948,133.99,0.713
5li75DMlmHshiqcMStzxhF,Disco Ears,"['Joshua Redman', 'Brad Mehldau', 'Brian Blade', 'Christian McBride']",3uaHfXYx9Fh4HjqMbrWn5S,False,32,381160,0.524,0.757,0.552,0.827,0.085,-11.635,0.0322,119.448,0.486
6dHZsOuOsmLSTs1PAyl0aj,Bajrangbali,"['Pachakuti', 'young.vishnu']",2pQzPOCdgQgaUpWG3WEcYr,False,31,212933,0.734,0.238,0.559,0.907,0.123,-9.442,0.0309,131.964,0.807
5Uq45pwM3VHj9PeWDyjWLR,SOMETHIN' (feat. Ego Ella May),"['Theo Croker', 'Ego Ella May']",7iUF39q93Xixo33E6IvNYm,False,38,190026,0.524,0.665,0.485,0.00633,0.233,-9.549,0.0426,90.129,0.316
0jpQ9EDSXQUiLyek5i6WYM,Beep Durple,['Cory Weeds'],0YB9WHBn7xTEQsvcFZRUdy,False,25,380631,0.603,0.795,0.469,0.842,0.101,-10.352,0.0369,85.294,0.878
0P0vNFONGtnVFxEEk3k0K2,Wings,['Theon Cross'],0IFabaHypEH0hMgkx0Gw56,False,26,330874,0.519,0.0112,0.891,0.756,0.0804,-6.157,0.0578,91.433,0.838
